Temp Sensor 1,Soil Moisture 1,Soil Moisture 2,Timestamp
21.5,59,65.6,1717384220699
21.5,59.2,65.6,1717384251358
21.5,59.2,65.6,1717384282019
21.5,59,65.6,1717384312680
21.5,59,65.5,1717384343400
21.5,59,65.6,1717384374061
21.5,59.1,65.5,1717384404721
21.5,59,65.6,1717384435382
21.5,59,65.6,1717384466043
21.5,59,65.6,1717384496703
21.5,59.2,65.6,1717384527424
21.5,59.1,65.6,1717384558083
21.5,59.1,65.5,1717384588744
21.5,59.1,65.6,1717384619404
21.4,58.9,65.6,1717384650063
21.4,59.1,65.6,1717384680785
21.5,59,65.6,1717384711445
21.4,59,65.6,1717384742106
21.5,59,65.5,1717384772767
21.4,59,65.7,1717384803426
21.5,59,65.6,1717384834087
21.4,59.1,65.6,1717384864807
21.4,59,65.6,1717384895467
21.4,59.1,65.6,1717384926128
21.4,59.2,65.6,1717384956788
21.5,59,65.6,1717384987449
21.4,59.1,65.6,1717385018170
21.4,59,65.6,1717385048828
21.4,59,65.6,1717385079489
21.4,59,65.7,1717385110150
21.4,59.2,65.7,1717385140812
21.4,59,65.6,1717385171471
21.4,59,65.6,1717385202192
21.4,59,65.6,1717385232853
21.4,59.1,65.6,1717385263514
21.4,59.1,65.5,1717385294172
21.4,59.1,65.6,1717385324832
21.4,59,65.5,1717385355554
21.4,59,65.6,1717385386215
21.4,59,65.6,1717385416875
21.4,59.1,65.7,1717385447535
21.4,59,65.5,1717385478195
21.4,59,65.5,1717385508855
21.4,58.9,65.6,1717385539576
21.4,58.9,65.6,1717385570237
21.4,59,65.6,1717385600896
21.4,59,65.7,1717385631557
21.4,59,65.6,1717385662217
21.4,59,65.7,1717385692938
21.4,59,65.6,1717385723598
21.4,59.2,65.5,1717385754259
21.4,59.2,65.6,1717385784920
21.4,59,65.6,1717385815579
21.4,59.1,65.6,1717385846240
21.4,59,65.7,1717385876961
21.4,59.1,65.6,1717385907621
21.4,59,65.6,1717385938342
21.4,59,65.6,1717385968943
21.4,59,65.6,1717385999602
21.4,59,65.6,1717386030323
21.4,59,65.6,1717386060984
21.4,59,65.6,1717386091643
21.4,59.1,65.6,1717386122303
21.4,59,65.7,1717386152965
21.4,59.2,65.6,1717386183624
21.4,59,65.6,1717386214345
21.4,59,65.6,1717386245005
21.4,59.1,65.6,1717386275667
21.4,59.1,65.6,1717386306326
21.4,58.9,65.7,1717386336986
21.4,59.1,65.6,1717386367707
21.4,59.1,65.6,1717386398367
21.4,59,65.7,1717386429028
21.4,59,65.7,1717386459690
21.4,59.1,65.6,1717386490348
21.4,59,65.7,1717386521069
21.4,59,65.6,1717386551730
21.4,59,65.7,1717386582390
21.4,59,65.5,1717386613050
21.4,59,65.6,1717386643710
21.4,59,65.6,1717386674370
21.4,59,65.7,1717386705092
21.4,59,65.6,1717386735752
21.4,59,65.6,1717386766411
21.4,59,65.6,1717386797074
21.4,59.1,65.6,1717386827734
21.4,59,65.7,1717386858454
21.4,58.9,65.6,1717386889115
21.4,59,65.6,1717386919775
21.4,59.1,65.5,1717386950495
21.4,59.2,65.5,1717386981095
21.4,59,65.6,1717387011757
21.4,59,65.5,1717387042476
21.4,59,65.7,1717387073136
21.4,59.1,65.6,1717387103798
21.4,59,65.6,1717387134457
21.4,59,65.7,1717387165119
21.4,59,65.6,1717387195840
21.4,59,65.6,1717387226498
21.4,59.1,65.6,1717387257159
21.4,59,65.6,1717387287820
21.4,59,65.6,1717387318482
21.4,59,65.6,1717387349142
21.4,59.1,65.6,1717387379757
21.4,59.1,65.6,1717387410521
21.4,59,65.6,1717387441182
21.4,59,65.6,1717387471842
21.4,59,65.6,1717387502502
21.4,59,65.6,1717387533222
21.4,59,65.6,1717387563883
21.4,59.1,65.5,1717387594543
21.4,59,65.6,1717387625204
21.4,59,65.6,1717387655865
21.4,59,65.7,1717387686524
21.4,59,65.6,1717387717244
21.4,59,65.6,1717387747905
21.4,59,65.6,1717387778566
21.4,58.9,65.6,1717387809227
21.4,59,65.6,1717387839887
21.4,59,65.7,1717387870607
21.4,58.9,65.6,1717387901267
21.4,58.9,65.6,1717387931927
21.4,59,65.6,1717387962589
21.4,59.1,65.6,1717387993249
21.4,59.1,65.6,1717388023908
21.4,59.1,65.6,1717388054630
21.4,59.1,65.6,1717388085290
21.4,59,65.6,1717388115950
21.4,58.9,65.6,1717388146611
21.4,59,65.6,1717388177272
21.4,59,65.6,1717388207992
21.4,59.1,65.5,1717388238652
21.4,59.1,65.6,1717388269312
21.4,59,65.6,1717388299973
21.4,59.1,65.5,1717388330633
21.4,59,65.5,1717388361294
21.4,59,65.6,1717388392015
21.4,59,65.7,1717388422675
21.4,58.9,65.6,1717388453335
21.4,59.1,65.6,1717388483995
21.4,59,65.5,1717388514655
21.4,59,65.6,1717388545375
21.4,59,65.5,1717388576036
21.4,59,65.6,1717388606696
21.4,59.1,65.7,1717388637356
21.4,58.9,65.6,1717388668017
21.4,59,65.7,1717388698678
21.4,59,65.6,1717388729399
21.4,59,65.6,1717388760059
21.4,58.9,65.6,1717388790719
21.4,59,65.6,1717388821380
21.4,59,65.6,1717388852040
21.4,59,65.6,1717388882760
21.4,59,65.6,1717388913422
21.4,59,65.6,1717388944080
21.4,59,65.5,1717388974741
21.4,59,65.6,1717389005402
21.4,59.2,65.5,1717389036062
21.4,59,65.7,1717389066783
21.4,59.1,65.7,1717389097443
21.4,59,65.6,1717389128103
21.4,59,65.5,1717389158764
21.4,59.1,65.6,1717389189425
21.4,59.1,65.5,1717389220145
21.4,59,65.6,1717389250805
21.4,59,65.6,1717389281465
21.4,59.1,65.5,1717389312127
21.4,59,65.6,1717389342786
21.4,59.2,65.7,1717389373447
21.4,59.1,65.6,1717389404168
21.4,59,65.6,1717389434828
21.4,59,65.6,1717389465488
21.4,59.3,65.6,1717389496149
21.4,59,65.6,1717389526809
21.4,59,65.6,1717389557529
21.4,59.2,65.6,1717389588190
21.4,59,65.7,1717389618850
21.4,59,65.6,1717389649511
21.4,59,65.6,1717389680171
21.3,59,65.7,1717389710831
21.4,59,65.5,1717389741551
21.4,59,65.6,1717389772214
21.4,59,65.6,1717389802873
21.4,59,65.6,1717389833533
21.4,59,65.7,1717389864194
21.4,59,65.5,1717389894913
21.3,59,65.6,1717389925575
21.4,59,65.7,1717389956295
21.4,59,65.6,1717389986895
21.4,59.2,65.6,1717390017555
21.4,59,65.6,1717390048276
21.4,59,65.6,1717390078936
21.4,59,65.6,1717390109597
21.4,59,65.7,1717390140257
21.4,59,65.6,1717390170917
21.4,58.9,65.7,1717390201577
21.4,59,65.6,1717390232299
21.3,59.1,65.6,1717390262958
21.4,59,65.6,1717390293620
21.4,59,65.6,1717390324279
21.4,59,65.6,1717390354940
21.4,59.2,65.6,1717390385660
21.3,59,65.6,1717390416320
21.4,59.1,65.6,1717390446980
21.3,59,65.7,1717390477641
21.4,59.1,65.7,1717390508301
21.3,59,65.6,1717390538961
21.4,59,65.6,1717390569683
21.3,59,65.6,1717390600343
21.3,59.1,65.6,1717390631003
21.4,59.2,65.7,1717390661664
21.3,59,65.6,1717390692324
21.4,59,65.6,1717390723044
21.4,59,65.6,1717390753600
21.4,59,65.7,1717390784364
21.4,59.1,65.6,1717390815026
21.4,59,65.7,1717390845686
21.4,59.1,65.8,1717390876345
21.3,59,65.6,1717390907067
21.3,59.1,65.6,1717390937728
21.3,59.2,65.6,1717390968387
21.3,59.1,65.6,1717390999048
21.3,59,65.6,1717391029708
21.3,59,65.7,1717391060429
21.3,59,65.6,1717391091090
21.3,59.1,65.7,1717391121750
21.4,59,65.7,1717391152411
21.4,59,65.6,1717391183071
21.3,59,65.6,1717391213731
21.4,59,65.6,1717391244451
21.3,59,65.7,1717391275113
21.3,59,65.6,1717391305773
21.3,59,65.6,1717391336433
21.3,59,65.6,1717391367093
21.3,59,65.6,1717391397813
21.3,59,65.6,1717391428473
21.3,59,65.6,1717391459134
21.4,59.1,65.6,1717391489795
21.3,59,65.7,1717391520455
21.3,59,65.6,1717391551115
21.3,59,65.6,1717391581836
21.3,59,65.7,1717391612496
21.3,59,65.6,1717391643156
21.3,59,65.6,1717391673816
21.3,59,65.5,1717391704477
21.3,59.1,65.6,1717391735198
21.3,59,65.6,1717391765859
21.3,59,65.7,1717391796519
21.3,59.1,65.7,1717391827179
21.3,59,65.6,1717391857839
21.3,59,65.6,1717391888500
21.3,59,65.6,1717391919221
21.3,59,65.6,1717391949880
21.3,59,65.7,1717391980542
21.3,59.2,65.6,1717392011201
21.3,59,65.6,1717392041863
21.3,59,65.6,1717392072583
21.3,59,65.7,1717392103243
21.3,59.1,65.5,1717392133903
21.3,59,65.7,1717392164563
21.3,59,65.7,1717392195224
21.3,59.2,65.6,1717392225884
21.3,59,65.6,1717392256605
21.3,59,65.6,1717392287265
21.3,59,65.5,1717392317925
21.3,59.1,65.6,1717392348586
21.3,58.9,65.7,1717392379246
21.3,59,65.6,1717392409966
21.3,59,65.7,1717392440627
21.3,59,65.7,1717392471287
21.3,59,65.6,1717392501947
21.3,59,65.7,1717392532608
21.3,59.1,65.7,1717392563268
21.3,59.1,65.6,1717392593989
21.3,59,65.7,1717392624650
21.3,59,65.7,1717392655310
21.3,59,65.7,1717392685970
21.3,59.2,65.7,1717392716630
21.3,59,65.8,1717392747351
21.3,59,65.6,1717392778011
21.3,59.1,65.6,1717392808671
21.3,59.1,65.7,1717392839332
21.3,59.1,65.7,1717392869992
21.3,59.1,65.7,1717392900653
21.3,59,65.7,1717392931374
21.3,59,65.6,1717392962034
21.3,59.1,65.7,1717392992694
21.3,59,65.6,1717393023354
21.3,59,65.6,1717393054014
21.3,59,65.7,1717393084735
21.3,59.1,65.6,1717393115395
21.3,59.1,65.7,1717393146056
21.3,59,65.6,1717393176716
21.3,59.1,65.6,1717393207377
21.3,59,65.6,1717393238037
21.3,59,65.7,1717393268758
21.3,59.1,65.7,1717393299418
21.3,59.1,65.6,1717393330079
21.3,59.1,65.6,1717393360739
21.3,59.1,65.6,1717393391399
21.3,59.2,65.7,1717393422119
21.3,59,65.7,1717393452780
21.3,59.2,65.7,1717393483440
21.3,59.2,65.7,1717393514101
21.3,59.1,65.7,1717393544762
21.3,59.1,65.6,1717393575482
21.3,59.1,65.7,1717393606142
21.3,59.1,65.7,1717393636802
21.3,59.1,65.7,1717393667463
21.3,59.2,65.7,1717393698123
21.3,59.2,65.8,1717393728784
21.3,59.1,65.8,1717393759505
21.3,59.3,65.6,1717393790165
21.3,59.2,65.8,1717393820825
21.3,59.1,65.7,1717393851485
21.3,59,65.6,1717393882146
21.3,59.1,65.8,1717393912867
21.3,59.2,65.6,1717393943526
21.3,59.1,65.6,1717393974187
21.3,59,65.6,1717394004847
21.3,59.2,65.7,1717394035508
21.3,59.1,65.7,1717394066168
21.3,59.1,65.7,1717394096888
21.3,59,65.6,1717394127550
21.3,59.1,65.7,1717394158210
21.3,59.2,65.6,1717394188870
21.3,59.2,65.6,1717394219531
21.3,59,65.7,1717394250251
21.3,59.1,65.6,1717394280911
21.3,59.1,65.7,1717394311570
21.3,59.1,65.8,1717394342231
21.3,59.1,65.8,1717394372891
21.3,59.3,65.6,1717394403552
21.3,59,65.7,1717394434273
21.3,59.2,65.8,1717394464933
21.3,59.1,65.7,1717394495594
21.3,59.1,65.8,1717394526255
21.3,59.2,65.7,1717394556914
21.3,59.2,65.7,1717394587635
21.3,59.1,65.8,1717394618295
21.3,59.2,65.8,1717394648955
21.3,59.1,65.7,1717394679616
21.3,59.2,65.7,1717394710277
21.3,59,65.7,1717394740937
21.3,59.2,65.6,1717394771658
21.3,59.2,65.7,1717394802317
21.3,59.2,65.7,1717394832977
21.3,59.2,65.8,1717394863638
21.3,59.1,65.7,1717394894299
21.3,59.1,65.6,1717394925019
21.3,59.2,65.7,1717394955681
21.3,59.1,65.8,1717394986340
21.3,59.1,65.7,1717395017001
21.3,59.1,65.7,1717395047661
21.3,59.2,65.7,1717395078321
21.3,59.2,65.9,1717395109042
21.3,59.1,65.6,1717395139702
21.3,59.1,65.6,1717395170363
21.3,59.1,65.8,1717395201023
21.3,59,65.8,1717395231685
21.3,59.1,65.9,1717395262405
21.3,59.2,65.7,1717395293064
21.3,59,65.9,1717395323694
21.3,59,65.7,1717395354354
21.3,59,65.7,1717395384955
21.3,59.1,65.8,1717395415616
21.3,59.1,65.6,1717395446322
21.3,59.2,65.7,1717395476982
21.3,59.3,65.7,1717395507643
21.3,59.4,65.7,1717395538302
21.3,59,65.7,1717395568963
21.3,59.2,65.7,1717395599684
21.3,59.1,65.8,1717395630344
21.3,59.1,65.7,1717395661004
21.3,59.2,65.8,1717395691665
21.3,59.1,65.7,1717395722325
21.3,59.2,65.7,1717395752986
21.3,59.1,65.7,1717395783706
21.3,59.1,65.9,1717395814366
21.3,59,65.7,1717395845027
21.3,59.2,65.8,1717395875687
21.3,59.2,65.7,1717395906347
21.3,59.2,65.8,1717395937068
21.3,59.1,65.7,1717395967728
21.3,59.2,65.7,1717395998388
21.3,59.2,65.7,1717396029050
21.3,59.3,65.7,1717396059710
21.3,59.2,65.8,1717396090371
21.3,59.2,65.6,1717396121091
21.3,59.2,65.7,1717396151811
21.3,59.3,65.7,1717396182411
21.3,59,65.6,1717396213072
21.3,59.1,65.7,1717396243732
21.3,59.1,65.7,1717396274453
21.3,59,65.8,1717396305113
21.3,59.2,65.7,1717396335773
21.3,59.2,65.8,1717396366434
21.3,59.2,65.7,1717396397095
21.3,59.2,65.8,1717396427755
21.3,59.2,65.8,1717396458475
21.3,59.2,65.8,1717396489135
21.3,59.2,65.8,1717396519796
21.3,59.1,65.8,1717396550457
21.3,59.2,65.7,1717396581116
21.3,59.1,65.9,1717396611837
21.3,59.2,65.7,1717396642497
21.3,59.3,65.8,1717396673158
21.3,59.1,65.7,1717396703818
21.3,59.2,65.7,1717396734479
21.3,59.1,65.9,1717396765139
21.3,59.2,65.6,1717396795860
21.3,59.3,65.9,1717396826520
21.3,59.2,65.8,1717396857180
21.3,59.3,65.9,1717396887841
21.3,59.1,65.8,1717396918501
21.3,59.2,65.7,1717396949222
21.3,59.2,65.7,1717396979882
21.3,59.2,65.8,1717397010542
21.3,59.2,65.8,1717397041203
21.3,59.2,65.7,1717397071863
21.3,59.3,65.8,1717397102648
21.3,59.1,65.9,1717397133425
21.3,59.3,65.8,1717397164088
21.3,59.2,65.9,1717397194749
21.3,59.1,65.9,1717397225356
21.3,59.1,65.7,1717397256008
21.3,59.4,65.8,1717397286711
21.3,59.2,65.8,1717397317371
21.3,59.2,65.9,1717397348090
21.3,59.2,65.7,1717397378692
21.3,59.1,65.7,1717397409353
21.3,59.2,65.9,1717397440072
21.3,59.2,65.7,1717397470733
21.3,59.2,65.8,1717397501393
21.3,59.4,65.8,1717397532053
21.3,59.1,65.8,1717397562714
21.3,59.2,66,1717397593375
21.3,59.2,65.8,1717397624095
21.3,59.2,65.8,1717397654755
21.3,59.2,65.9,1717397685415
21.3,59.2,65.8,1717397716075
21.3,59.2,65.9,1717397746736
21.3,59.2,65.7,1717397777456
21.3,59.4,65.8,1717397808116
21.3,59.3,65.8,1717397838777
21.3,59.4,65.7,1717397869439
21.3,59.2,65.7,1717397900098
21.3,59.1,65.9,1717397930759
21.3,59.3,66,1717397961481
21.3,59.4,65.8,1717397992140
21.3,59.2,65.8,1717398022800
21.3,59.2,65.9,1717398053461
21.3,59.2,65.9,1717398084121
21.3,59.3,65.8,1717398114841
21.3,59.2,65.7,1717398145502
21.3,59.1,65.9,1717398176162
21.3,59.2,65.9,1717398206822
21.3,59,65.8,1717398237483
21.3,59.2,65.7,1717398268143
21.3,59,65.9,1717398298863
21.3,59.1,65.8,1717398329526
21.3,59,65.8,1717398360186
21.3,59.3,65.9,1717398390845
21.3,59.2,65.8,1717398421505
21.3,59.2,65.9,1717398452225
21.3,59.1,65.9,1717398482885
21.3,59.1,65.9,1717398513546
21.3,59.2,65.7,1717398544207
21.3,59.1,65.9,1717398574868
21.3,59.3,65.9,1717398605527
21.3,59,65.9,1717398636247
21.3,59.2,65.9,1717398666908
21.3,59.1,65.9,1717398697569
21.3,59.2,65.8,1717398728229
21.3,59.1,66,1717398758889
21.3,59.3,65.9,1717398789610
21.3,59.2,66,1717398820270
21.3,59.3,65.8,1717398850930
21.3,59.1,65.9,1717398881591
21.3,59.1,65.8,1717398912250
21.3,59.3,65.9,1717398942911
21.3,59.4,65.8,1717398973633
21.3,59.3,65.9,1717399004293
21.3,59.2,65.8,1717399034952
21.3,59.4,65.8,1717399065613
21.3,59.3,65.9,1717399096273
21.3,59.2,66,1717399126994
21.3,59.3,66,1717399157656
21.3,59.1,65.9,1717399188315
21.3,59.2,65.9,1717399218975
21.3,59.3,65.9,1717399249635
21.3,59.3,65.9,1717399280296
21.3,59.2,65.9,1717399311016
21.3,59.4,65.9,1717399341677
21.3,59.2,65.9,1717399372338
21.3,59.2,65.9,1717399402998
21.3,59.4,65.9,1717399433658
21.3,59.4,65.8,1717399464383
21.3,59.2,66,1717399495039
21.3,59.1,66,1717399525700
21.3,59.1,65.8,1717399556360
21.3,59,65.8,1717399587021
21.3,59.2,65.8,1717399617680
21.3,59.3,65.8,1717399648401
21.3,59.3,66,1717399679062
21.3,59.3,65.8,1717399709722
21.3,59.4,65.8,1717399740384
21.3,59.1,65.8,1717399771043
21.3,59.2,65.9,1717399801765
21.3,59.4,65.8,1717399832424
21.3,59.2,65.8,1717399863084
21.3,59.3,65.9,1717399893744
21.3,59.3,65.9,1717399924405
21.3,59.3,65.7,1717399955065
21.3,59.2,65.8,1717399985786
21.3,59.3,66,1717400016446
21.3,59.1,65.7,1717400047107
21.3,59.2,65.8,1717400077768
21.3,59.2,66,1717400108427
21.3,59.3,65.9,1717400139147
21.3,59.1,66,1717400169807
21.2,59.2,65.8,1717400200469
21.3,59.3,65.9,1717400231129
21.2,59.3,65.9,1717400261789
21.3,59.4,65.9,1717400292450
21.3,59.4,65.8,1717400323170
21.2,59.1,65.9,1717400353726
21.3,59.2,66,1717400384490
21.3,59.2,65.9,1717400415151
21.3,59.2,65.7,1717400445811
21.3,59.3,65.9,1717400476532
21.3,59.3,65.9,1717400507193
21.3,59.2,65.8,1717400537853
21.3,59.1,65.9,1717400568514
21.3,59.1,65.9,1717400599175
21.3,59.4,65.9,1717400629893
21.3,59.2,65.9,1717400660553
21.3,59.1,66,1717400691215
21.3,59.3,65.8,1717400721875
21.2,59.3,65.8,1717400752536
21.3,59.1,65.9,1717400783196
21.3,59.3,65.9,1717400813916
21.2,59.1,66,1717400844576
21.3,59.2,65.8,1717400875237
21.2,59.3,66,1717400905897
21.2,59.3,65.7,1717400936558
21.2,59.1,66,1717400967278
21.2,59.3,66,1717400997940
21.2,59.3,66,1717401028599
21.2,59.1,65.9,1717401059259
21.2,59.2,65.9,1717401089920
21.2,59.4,65.9,1717401120581
21.3,59.4,65.7,1717401151300
21.3,59.2,66,1717401181960
21.2,59.2,66,1717401212621
21.2,59.3,66,1717401243283
21.3,59.4,65.9,1717401273942
21.3,59.2,66,1717401304663
21.3,59.3,65.9,1717401335323
21.2,59.1,65.9,1717401365982
21.2,59.3,66,1717401396643
21.2,59.3,65.8,1717401427304
21.2,59.4,65.9,1717401457965
21.2,59.3,66,1717401488685
21.2,59.1,65.9,1717401519345
21.2,59.2,66,1717401550006
21.2,59.2,66,1717401580666
21.2,59.3,66,1717401611327
21.2,59.3,66,1717401642047
21.2,59.2,66,1717401672707
21.2,59.4,65.9,1717401703368
21.2,59.4,65.9,1717401734028
21.2,59.2,66,1717401764689
21.2,59.3,66,1717401795349
21.2,59.1,65.9,1717401826069
21.2,59.2,66,1717401856730
21.2,59.2,66,1717401887390
21.2,59.2,66,1717401918050
21.2,59.4,66,1717401948710
21.2,59.4,65.9,1717401979431
21.2,59.3,65.9,1717402010093
21.2,59.1,65.9,1717402040752
21.2,59.4,66,1717402071412
21.2,59.3,66,1717402102073
21.2,59.4,65.9,1717402132733
21.2,59.3,66,1717402163453
21.2,59.2,66,1717402194113
21.2,59.1,65.9,1717402224775
21.2,59.4,65.9,1717402255435
21.2,59.4,66,1717402286095
21.2,59.4,65.9,1717402316816
21.2,59.4,65.9,1717402347476
21.2,59.3,65.9,1717402378136
21.2,59.4,65.9,1717402408797
21.2,59.2,65.9,1717402439457
21.2,59.4,66,1717402470118
21.2,59.3,65.9,1717402500839
21.2,59.3,65.9,1717402531499
21.2,59.2,66,1717402562159
21.2,59.3,65.8,1717402592820
21.2,59.2,66,1717402623480
21.2,59.2,65.8,1717402654200
21.2,59.4,65.9,1717402684861
21.2,59.4,65.8,1717402715521
21.2,59.3,66,1717402746181
21.2,59.4,65.8,1717402776841
21.2,59.3,65.9,1717402807502
21.2,59.3,65.9,1717402838224
21.2,59.3,65.9,1717402868883
21.2,59.3,65.9,1717402899543
21.2,59.3,65.9,1717402930204
21.2,59.4,66,1717402960864
21.2,59.1,65.9,1717402991585
21.2,59.4,66,1717403022245
21.2,59.4,66,1717403052905
21.2,59.2,66,1717403083566
21.2,59.3,66,1717403114226
21.2,59.3,65.9,1717403144886
21.2,59.3,65.9,1717403175608
21.2,59.1,66,1717403206267
21.2,59.2,65.9,1717403236928
21.2,59,65.9,1717403267588
21.2,59.2,66,1717403298249
21.2,59.1,66,1717403328971
21.2,59.1,66,1717403359630
21.2,59.4,65.9,1717403390290
21.2,59.3,66,1717403420950
21.2,59.3,66,1717403451610
21.2,59.3,65.9,1717403482271
21.2,59.4,66,1717403512992
21.2,59.3,66,1717403543652
21.2,59.3,66,1717403574313
21.2,59.1,66,1717403604974
21.2,59.2,66,1717403635633
21.2,59.3,66,1717403666354
21.2,59.3,66,1717403697014
21.2,59.4,66,1717403727674
21.2,59.3,65.9,1717403758335
21.2,59.3,66,1717403788995
21.2,59.2,66,1717403819656
21.2,59.2,65.9,1717403850376
21.2,59.3,66,1717403881035
21.2,59.4,66,1717403911696
21.2,59.4,66,1717403942357
21.2,59.3,66,1717403973018
21.2,59.4,65.9,1717404003738
21.2,59.2,66,1717404034397
21.2,59.4,65.9,1717404065059
21.2,59.1,66,1717404095719
21.2,59.1,66,1717404126379
21.2,59.4,66,1717404157039
21.2,59.4,66,1717404187761
21.2,59.2,66,1717404218421
21.2,59.4,66,1717404249081
21.2,59.5,66,1717404279741
21.2,59.3,66,1717404310403
21.2,59.2,66,1717404341122
21.2,59.4,66,1717404371783
21.2,59.4,66.1,1717404402444
21.2,59.3,66,1717404433103
21.2,59.4,66,1717404463764
21.2,59.3,66,1717404494485
21.2,59.3,66,1717404525145
21.2,59.3,66,1717404555804
21.2,59.3,66,1717404586465
21.2,59.1,65.9,1717404617126
21.2,59.5,66,1717404647786
21.2,59.2,66.1,1717404678506
21.2,59.2,66,1717404709168
21.2,59.3,66,1717404739827
21.2,59.3,66,1717404770548
21.2,59.4,66,1717404801148
21.2,59.3,66,1717404831869
21.2,59.4,66,1717404862528
21.2,59.1,66,1717404893189
21.2,59.3,66,1717404923850
21.2,59.4,66.1,1717404954510
21.2,59.4,66,1717404985171
21.2,59.3,66,1717405015891
21.2,59.4,66,1717405046552
21.2,59.4,65.9,1717405077213
21.2,59.3,66,1717405107872
21.2,59.2,66,1717405138532
21.2,59.2,66,1717405169253
21.2,59.3,66.1,1717405199913
21.2,59.3,66,1717405230574
21.1,59.3,66,1717405261234
21.2,59.3,66,1717405291895
21.2,59.1,66,1717405322556
21.2,59.3,66,1717405353275
21.2,59.4,66,1717405383936
21.2,59.3,66.1,1717405414596
21.2,59.4,66,1717405445257
21.1,59.4,66,1717405475917
21.2,59.4,66,1717405506639
21.2,59.3,66,1717405537298
21.2,59.3,66,1717405567958
21.2,59.4,66.1,1717405598618
21.2,59.5,66,1717405629279
21.2,59.5,66.1,1717405659939
21.2,59.3,66.1,1717405690660
21.2,59.5,66,1717405721320
21.2,59.3,66,1717405751981
21.2,59.4,66,1717405782640
21.2,59.4,66,1717405813301
21.2,59.3,66,1717405844023
21.2,59.4,66.1,1717405874682
21.2,59.3,66.1,1717405905342
21.2,59.4,66,1717405936003
21.2,59.3,66,1717405966664
21.2,59.3,66,1717405997324
21.2,59.1,66,1717406028044
21.2,59.4,66,1717406058705
21.2,59.4,66,1717406089365
21.2,59.4,66,1717406120025
21.2,59.4,66,1717406150685
21.2,59.3,66,1717406181407
21.2,59.3,66.1,1717406212066
21.2,59.3,66,1717406242727
21.2,59.3,66,1717406273387
21.1,59.4,66,1717406304048
21.2,59.4,66.1,1717406334708
21.2,59.3,66,1717406365429
21.2,59.4,66,1717406396089
21.2,59.4,66,1717406426750
21.2,59.4,66.1,1717406457410
21.2,59.3,66,1717406488071
21.2,59.4,66.1,1717406518791
21.2,59.3,66.1,1717406549451
21.2,59.5,66,1717406580111
21.2,59.4,66,1717406610773
21.2,59.3,66.1,1717406641433
21.2,59.3,66.1,1717406672093
21.2,59.3,66,1717406702814
21.2,59.4,66,1717406733474
21.1,59.3,66.1,1717406764135
21.2,59.3,66,1717406794794
21.2,59.4,66,1717406825455
21.2,59.1,66,1717406856175
21.2,59.3,66,1717406886836
21.2,59.4,66,1717406917495
21.2,59.4,66,1717406948155
21.2,59.2,66.1,1717406978816
21.2,59.5,66.1,1717407009477
21.2,59.4,66,1717407040198
21.2,59.5,66.1,1717407070858
21.2,59.3,66,1717407101519
21.2,59.3,66,1717407132179
21.2,59.4,66.2,1717407162839
21.2,59.4,66.1,1717407193560
21.2,59.4,66,1717407224220
21.2,59.4,66,1717407254881
21.2,59.4,66.1,1717407285540
21.1,59.4,66.1,1717407316202
21.2,59.4,66.2,1717407346862
21.1,59.4,66,1717407377583
21.2,59.4,66.1,1717407408242
21.2,59.4,66,1717407438903
21.2,59.4,66.1,1717407469563
21.2,59.3,66.2,1717407500225
21.1,59.3,66,1717407530944
21.2,59.5,66.1,1717407561604
21.2,59.3,66.1,1717407592264
21.2,59.4,66,1717407622925
21.1,59.2,66.1,1717407653586
21.2,59.3,66,1717407684245
21.2,59.4,66,1717407714966
21.2,59.4,66.1,1717407745627
21.2,59.3,66.1,1717407776288
21.1,59.5,66,1717407806948
21.2,59.4,66.2,1717407837608
21.1,59.3,66.1,1717407868328
21.2,59.2,66.2,1717407898989
21.1,59.4,66.1,1717407929650
21.1,59.4,66.1,1717407960310
21.2,59.3,66.1,1717407990970
21.1,59.3,66.2,1717408021630
21.2,59.3,66.1,1717408052353
21.1,59.4,66.4,1717408083011
21.1,59.4,66.2,1717408113672
21.1,59.4,66.1,1717408144332
21.2,59.5,66.1,1717408174993
21.2,59.4,66.1,1717408205714
21.1,59.3,66.2,1717408236373
21.1,59.2,66.1,1717408267034
21.1,59.5,66.1,1717408297693
21.1,59.3,66.1,1717408328354
21.1,59.3,66.1,1717408359074
21.1,59.3,66.2,1717408389735
21.2,59.2,66.1,1717408420395
21.2,59.4,66.1,1717408451056
21.1,59.4,66,1717408481716
21.1,59.4,66.1,1717408512377
21.1,59.2,66.2,1717408543157
21.2,59.4,66.1,1717408573758
21.1,59.4,66.1,1717408604419
21.2,59.4,66.3,1717408635078
21.1,59.5,66.1,1717408665739
21.2,59.4,66,1717408696459
21.1,59.4,66.1,1717408727120
21.2,59.4,66.3,1717408757780
21.1,59.3,66.1,1717408788440
21.1,59.4,66.1,1717408819101
21.2,59.4,66.2,1717408849761
21.1,59.4,66.3,1717408880482
21.1,59.4,66.1,1717408911143
21.1,59.5,66.2,1717408941802
21.2,59.5,66.1,1717408972463
21.1,59.5,66.2,1717409003124
21.1,59.5,66.1,1717409033844
21.2,59.2,66.3,1717409064504
21.2,59.3,66.2,1717409095165
21.1,59.4,66.3,1717409125825
21.1,59.4,66.2,1717409156485
21.1,59.4,66.3,1717409187147
21.1,59.3,66.2,1717409217866
21.2,59.4,66.3,1717409248528
